Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,xG,npxG,xAG,Sh,SoT,SoT%,G/Sh,G/SoT,G-xG,Cmp%,KP,PrgP,PrgC,Tkl,TklW,Int,Clr,Touches,Carries,Succ%,Recov,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shots_on_Target_per_90,Key_Passes_per_90,Progressive_Actions_per_90,Tackles_per_90,Interceptions_per_90,Recoveries_per_90,Clearances_per_90
Antonio Blanco,es ESP,MF,Alavés,es La Liga,24,35,32,2727,30.3,0,1,1,0.8,0.8,1.6,25,3,12.0,0.0,0.0,-0.8,79.3,15,146,13,67,40,42,48,1543,762,71.4,164,0.0,0.033003300330033,0.033003300330033,0.026402640264026403,0.052805280528052806,0.825082508250825,0.099009900990099,0.4950495049504951,5.247524752475248,2.211221122112211,1.386138613861386,5.412541254125412,1.584158415841584
Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,29,26,2293,25.5,6,8,14,5.0,5.0,4.6,57,26,45.6,0.11,0.23,1.0,73.9,47,116,83,38,25,13,11,1262,781,37.9,88,0.23549934583515048,0.3139991277802006,0.5494984736153511,0.19624945486262538,0.18054949847361534,2.2372437854339293,1.020497165285652,1.8447448757086788,7.810728303532491,1.4914958569559529,0.510248582642826,3.453990405582207,0.4317488006977759
Daley Blind,nl NED,DF,Girona,es La Liga,34,34,31,2780,30.9,0,2,2,0.5,0.5,1.6,10,4,40.0,0.0,0.0,-0.5,88.8,19,272,71,49,27,32,94,2860,1862,53.6,116,0.0,0.06474820143884892,0.06474820143884892,0.01618705035971223,0.051798561151079135,0.32374100719424465,0.12949640287769784,0.6151079136690647,11.10431654676259,1.5863309352517985,1.0359712230215827,3.7553956834532376,3.043165467625899
Myron Boadu,nl NED,FW,Bochum,de Bundesliga,23,19,11,1042,11.6,9,1,10,7.7,6.9,1.1,27,13,48.1,0.3,0.62,1.3,71.3,11,18,12,2,1,1,4,287,179,47.8,20,0.7773512476007678,0.08637236084452975,0.8637236084452974,0.6650671785028791,0.09500959692898273,2.3320537428023034,1.1228406909788866,0.9500959692898272,2.5911708253358925,0.1727447216890595,0.08637236084452975,1.7274472168905948,0.345489443378119
Augustine Boakye,gh GHA,"FW,MF",Saint-Étienne,fr Ligue 1,23,17,8,733,8.1,3,0,3,1.8,1.8,0.9,24,9,37.5,0.13,0.33,1.2,75.0,13,35,25,7,3,6,4,349,194,54.2,27,0.36834924965893584,0.0,0.36834924965893584,0.22100954979536153,0.11050477489768076,2.9467939972714867,1.1050477489768076,1.5961800818553888,7.366984993178718,0.859481582537517,0.7366984993178717,3.3151432469304227,0.49113233287858116
Oscar Bobb,no NOR,FW,Manchester City,eng Premier League,21,3,0,16,0.2,0,0,0,0.0,0.0,0.1,0,0,,,,0.0,86.7,1,1,1,0,0,0,0,15,10,100.0,2,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,5.625,11.25,0.0,0.0,11.25,0.0
Mathéo Bodmer,fr FRA,MF,Le Havre,fr Ligue 1,20,1,0,6,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,0,0,0,0,0,1,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,23,13,6,593,6.6,0,2,2,0.1,0.1,1.2,3,1,33.3,0.0,0.0,-0.1,92.4,3,39,18,20,5,2,14,580,360,31.6,38,0.0,0.30354131534569984,0.30354131534569984,0.015177065767284992,0.18212478920741987,0.4553119730185497,0.15177065767284992,0.4553119730185497,8.650927487352444,3.0354131534569984,0.30354131534569984,5.767284991568297,2.124789207419899
Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,27,21,12,1054,11.7,1,2,3,2.3,2.3,2.8,30,16,53.3,0.03,0.06,-1.3,82.7,24,39,64,10,5,3,2,529,338,39.1,44,0.08538899430740038,0.17077798861480076,0.25616698292220114,0.19639468690702086,0.23908918406072105,2.5616698292220113,1.366223908918406,2.049335863377609,8.795066413662239,0.8538899430740038,0.25616698292220114,3.757115749525617,0.17077798861480076
Lamare Bogarde,nl NED,"DF,MF",Aston Villa,eng Premier League,20,8,5,476,5.3,0,0,0,0.0,0.0,0.1,1,1,100.0,0.0,0.0,0.0,88.2,2,14,12,14,6,1,13,325,173,50.0,13,0.0,0.0,0.0,0.0,0.018907563025210086,0.18907563025210083,0.18907563025210083,0.37815126050420167,4.915966386554622,2.6470588235294117,0.18907563025210083,2.457983193277311,2.457983193277311
Emil Bohinen,no NOR,MF,Genoa,it Serie A,25,3,1,166,1.8,0,0,0,0.1,0.1,0.1,2,0,0.0,0.0,,-0.1,80.2,3,5,6,4,4,1,6,109,51,,9,0.0,0.0,0.0,0.054216867469879526,0.054216867469879526,1.0843373493975905,0.0,1.6265060240963856,5.963855421686747,2.168674698795181,0.5421686746987953,4.879518072289157,3.253012048192771
Adama Boiro,es ESP,"DF,FW",Athletic Club,es La Liga,22,18,13,1101,12.2,0,0,0,0.3,0.3,0.5,5,0,0.0,0.0,,-0.3,79.9,5,46,25,20,11,12,27,627,288,30.8,45,0.0,0.0,0.0,0.02452316076294278,0.04087193460490463,0.40871934604904636,0.0,0.40871934604904636,5.8038147138964575,1.6348773841961854,0.9809264305177111,3.678474114441417,2.20708446866485
Willy Boly,ci CIV,DF,Nott'ham Forest,eng Premier League,33,6,1,150,1.7,0,0,0,0.1,0.1,0.0,1,1,100.0,0.0,0.0,-0.1,78.6,0,2,0,6,1,3,12,97,35,,5,0.0,0.0,0.0,0.060000000000000005,0.0,0.6000000000000001,0.6000000000000001,0.0,1.2000000000000002,3.6,1.8,3.0,7.2
Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,24,27,25,2192,24.4,0,0,0,0.7,0.7,0.2,8,1,12.5,0.0,0.0,-0.7,90.2,2,97,27,37,25,18,121,1673,906,70.6,97,0.0,0.0,0.0,0.02874087591240876,0.008211678832116789,0.3284671532846715,0.04105839416058394,0.08211678832116788,5.091240875912408,1.5191605839416058,0.739051094890511,3.9826642335766427,4.968065693430657
Warren Bondo,fr FRA,MF,Monza,it Serie A,20,20,19,1618,18.0,0,0,0,0.4,0.4,0.3,13,1,7.7,0.0,0.0,-0.4,88.9,5,39,25,35,24,5,8,741,511,50.0,91,0.0,0.0,0.0,0.022249690976514216,0.01668726823238566,0.723114956736712,0.055624227441285534,0.27812113720642767,3.559950556242274,1.946847960444994,0.27812113720642767,5.061804697156984,0.4449938195302843
Warren Bondo,fr FRA,MF,Milan,it Serie A,20,4,3,162,1.8,0,0,0,0.0,0.0,0.1,1,1,100.0,0.0,0.0,0.0,91.7,1,7,2,5,3,0,2,97,66,100.0,12,0.0,0.0,0.0,0.0,0.05555555555555555,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,2.7777777777777777,0.0,6.666666666666666,1.1111111111111112
Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,23,19,12,1008,11.2,8,1,9,7.8,7.1,1.1,50,17,34.0,0.16,0.47,0.2,70.2,10,23,26,5,4,0,5,400,207,42.9,28,0.7142857142857142,0.08928571428571427,0.8035714285714285,0.6964285714285714,0.09821428571428571,4.464285714285714,1.5178571428571428,0.8928571428571428,4.375,0.4464285714285714,0.0,2.5,0.4464285714285714
Kevin Bonifazi,it ITA,DF,Lecce,it Serie A,28,3,0,65,0.7,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,88.1,0,1,0,1,1,2,3,54,28,50.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846,1.3846153846153846,2.769230769230769,9.692307692307693,4.153846153846154
Ange-Yoan Bonny,fr FRA,FW,Parma,it Serie A,20,37,30,2529,28.1,6,4,10,9.4,7.1,2.9,61,19,31.1,0.07,0.21,-3.4,75.2,30,53,41,34,16,3,17,898,527,49.3,64,0.21352313167259787,0.1423487544483986,0.35587188612099646,0.33451957295373663,0.10320284697508897,2.170818505338078,0.6761565836298932,1.0676156583629892,3.3451957295373664,1.209964412811388,0.10676156583629894,2.2775800711743774,0.604982206405694
Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,25,15,8,788,8.8,2,1,3,1.2,1.2,0.5,8,3,37.5,0.25,0.67,0.8,81.8,1,21,3,9,6,12,36,428,206,0.0,28,0.22842639593908629,0.11421319796954314,0.34263959390862947,0.13705583756345177,0.05710659898477157,0.9137055837563451,0.34263959390862947,0.11421319796954314,2.7411167512690358,1.0279187817258884,1.3705583756345179,3.197969543147208,4.111675126903553
Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,24,8,6,412,4.6,0,0,0,0.5,0.5,0.5,5,2,40.0,0.0,0.0,-0.5,89.4,2,7,0,12,9,5,25,304,145,33.3,14,0.0,0.0,0.0,0.10922330097087378,0.10922330097087378,1.0922330097087378,0.4368932038834951,0.4368932038834951,1.529126213592233,2.621359223300971,1.0922330097087378,3.058252427184466,5.461165048543689
Saïmon Bouabré,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,3,1,97,1.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,69.0,0,2,3,1,0,0,0,36,27,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.639175257731958,0.9278350515463918,0.0,1.8556701030927836,0.0
Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,16,24,11,1151,12.8,0,1,1,0.1,0.1,1.0,3,1,33.3,0.0,0.0,-0.1,87.7,5,37,11,50,31,10,12,703,383,48.3,62,0.0,0.07819287576020852,0.07819287576020852,0.007819287576020852,0.07819287576020852,0.23457862728062556,0.07819287576020852,0.3909643788010426,3.753258036490009,3.909643788010426,0.7819287576020852,4.847958297132928,0.9383145091225022
Badredine Bouanani,dz ALG,"MF,FW",Nice,fr Ligue 1,19,26,11,1099,12.2,3,3,6,2.7,1.9,2.4,30,14,46.7,0.07,0.14,0.3,76.7,20,44,47,11,4,11,4,571,362,38.9,44,0.2456778889899909,0.2456778889899909,0.4913557779799818,0.22111010009099183,0.19654231119199272,2.456778889899909,1.1464968152866242,1.637852593266606,7.452229299363057,0.9008189262966333,0.9008189262966333,3.603275705186533,0.3275705186533212
Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,fr Ligue 1,22,25,20,1772,19.7,1,0,1,0.6,0.6,0.9,16,3,18.8,0.06,0.33,0.4,86.7,16,133,48,33,27,17,15,1233,733,50.9,119,0.05079006772009029,0.0,0.05079006772009029,0.030474040632054174,0.045711060948081264,0.8126410835214446,0.1523702031602709,0.8126410835214446,9.193002257336342,1.6760722347629797,0.8634311512415349,6.044018058690745,0.7618510158013545
Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,24,29,27,2435,27.1,2,3,5,2.7,2.7,3.0,39,18,46.2,0.05,0.11,-0.7,83.2,22,124,54,76,52,22,45,1467,770,38.5,175,0.07392197125256673,0.11088295687885011,0.18480492813141686,0.0997946611909651,0.11088295687885011,1.4414784394250513,0.6652977412731006,0.813141683778234,6.579055441478439,2.809034907597536,0.813141683778234,6.468172484599589,1.6632443531827514
Carlo Boukhalfa,ma MAR,MF,St. Pauli,de Bundesliga,25,25,19,1646,18.3,2,0,2,1.5,1.5,1.1,21,4,19.0,0.1,0.5,0.5,71.3,11,41,10,26,11,12,25,651,290,42.9,60,0.10935601458080194,0.0,0.10935601458080194,0.08201701093560146,0.060145808019441076,1.1482381530984205,0.21871202916160387,0.6014580801944107,2.7885783718104498,1.4216281895504252,0.6561360874848117,3.280680437424058,1.3669501822600243
Justin Bourgault,fr FRA,DF,Brest,fr Ligue 1,18,2,2,122,1.4,1,0,1,0.1,0.1,0.1,2,1,50.0,0.5,1.0,0.9,73.0,1,4,2,2,1,0,1,83,45,,11,0.7377049180327869,0.0,0.7377049180327869,0.07377049180327869,0.07377049180327869,1.4754098360655739,0.7377049180327869,0.7377049180327869,4.426229508196721,1.4754098360655739,0.0,8.114754098360656,0.7377049180327869
Benjamin Bourigeaud,fr FRA,MF,Rennes,fr Ligue 1,30,1,1,80,0.9,1,0,1,0.2,0.2,0.0,2,1,50.0,0.5,1.0,0.8,75.0,0,4,0,1,0,2,1,57,20,100.0,4,1.125,0.0,1.125,0.225,0.0,2.25,1.125,0.0,4.5,1.125,2.25,4.5,1.125
Edoardo Bove,it ITA,"MF,FW",Fiorentina,it Serie A,22,11,10,836,9.3,1,2,3,0.6,0.6,1.5,7,2,28.6,0.14,0.5,0.4,82.0,11,37,12,24,17,6,8,437,251,43.8,45,0.10765550239234449,0.21531100478468898,0.3229665071770335,0.0645933014354067,0.16148325358851676,0.7535885167464115,0.21531100478468898,1.1842105263157894,5.27511961722488,2.583732057416268,0.645933014354067,4.844497607655502,0.8612440191387559
Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,27,34,34,2973,33.0,13,8,21,8.6,7.8,6.8,86,36,41.9,0.14,0.33,4.4,71.7,51,91,109,41,26,16,25,1252,741,33.8,129,0.39354187689202824,0.24217961654894046,0.6357214934409687,0.260343087790111,0.2058526740665994,2.60343087790111,1.089808274470232,1.5438950554994952,6.054490413723512,1.24117053481332,0.4843592330978809,3.905146316851665,0.756811301715439
Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,22,34,33,2987,33.2,2,0,2,1.5,1.5,0.9,12,3,25.0,0.17,0.67,0.5,87.0,4,111,16,68,43,44,137,1723,965,56.3,121,0.060261131570137266,0.0,0.060261131570137266,0.04519584867760294,0.02711750920656177,0.36156678942082354,0.09039169735520589,0.12052226314027453,3.826581854703716,2.0488784733846668,1.3257448945430197,3.6457984599933044,4.127887512554403
Enzo Boyomo,cm CMR,DF,Valladolid,es La Liga,22,3,3,270,3.0,0,0,0,0.1,0.1,0.0,2,0,0.0,0.0,,-0.1,91.6,0,7,1,6,2,1,7,215,128,100.0,11,0.0,0.0,0.0,0.03333333333333334,0.0,0.6666666666666667,0.0,0.0,2.666666666666667,2.0,0.33333333333333337,3.666666666666667,2.3333333333333335
Domagoj Bradarić,hr CRO,DF,Hellas Verona,it Serie A,24,28,24,1933,21.5,1,0,1,0.8,0.8,2.2,9,4,44.4,0.11,0.25,0.2,72.4,25,46,30,36,28,15,49,988,426,40.5,80,0.04655975168132437,0.0,0.04655975168132437,0.0372478013450595,0.10243145369891361,0.41903776513191926,0.18623900672529747,1.1639937920331092,3.5385411277806518,1.676151060527677,0.6983962752198655,3.724780134505949,2.281427832384894
Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,21,19,7,754,8.4,0,2,2,0.7,0.7,1.4,10,3,30.0,0.0,0.0,-0.7,83.8,7,33,35,14,10,4,31,663,369,40.0,51,0.0,0.23872679045092837,0.23872679045092837,0.08355437665782492,0.16710875331564984,1.193633952254642,0.35809018567639256,0.8355437665782494,8.116710875331565,1.6710875331564987,0.47745358090185674,6.087533156498674,3.70026525198939
Bilal Brahimi,dz ALG,MF,Nice,fr Ligue 1,24,2,1,76,0.8,0,0,0,0.0,0.0,0.0,1,1,100.0,0.0,0.0,0.0,87.5,1,4,3,0,0,0,2,49,29,0.0,1,0.0,0.0,0.0,0.0,0.0,1.1842105263157894,1.1842105263157894,1.1842105263157894,8.289473684210526,0.0,0.0,1.1842105263157894,2.3684210526315788
Julian Brandt,de GER,MF,Dortmund,de Bundesliga,28,30,28,2303,25.6,5,10,15,4.8,4.8,8.5,45,15,33.3,0.11,0.33,0.2,78.8,61,149,61,26,11,14,13,1455,869,35.2,119,0.19539730785931395,0.3907946157186279,0.5861919235779418,0.18758141554494137,0.33217542336083367,1.7585757707338254,0.5861919235779418,2.38384715588363,8.206686930091186,1.0160660008684326,0.547112462006079,4.650455927051672,0.5080330004342163
Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,22,30,28,2511,27.9,0,1,1,1.2,1.2,0.7,10,3,30.0,0.0,0.0,-1.2,82.1,3,66,10,36,20,27,191,1520,747,50.0,93,0.0,0.035842293906810034,0.035842293906810034,0.04301075268817204,0.025089605734767022,0.3584229390681003,0.1075268817204301,0.1075268817204301,2.7240143369175627,1.2903225806451613,0.967741935483871,3.333333333333333,6.845878136200716
Darko Brašanac,rs SRB,MF,Leganés,es La Liga,32,30,15,1617,18.0,1,2,3,1.8,1.8,0.4,12,3,25.0,0.08,0.33,-0.8,75.7,9,43,6,26,11,16,34,672,268,28.6,61,0.05565862708719852,0.11131725417439704,0.16697588126159554,0.10018552875695734,0.022263450834879406,0.6679035250463822,0.16697588126159554,0.5009276437847866,2.7272727272727275,1.4471243042671613,0.8905380333951763,3.3951762523191094,1.8923933209647494
Lilian Brassier,fr FRA,DF,Marseille,fr Ligue 1,24,12,9,779,8.7,0,0,0,0.2,0.2,0.0,5,1,20.0,0.0,0.0,-0.2,85.8,1,40,11,8,6,9,28,732,447,11.1,38,0.0,0.0,0.0,0.023106546854942234,0.0,0.5776636713735559,0.11553273427471115,0.11553273427471115,5.89216944801027,0.9242618741976892,1.0397946084724006,4.390243902439025,3.234916559691913
Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,24,14,14,1234,13.7,1,1,2,1.5,1.5,0.3,14,1,7.1,0.07,1.0,-0.5,85.6,6,75,21,15,12,22,62,1058,630,50.0,59,0.07293354943273905,0.07293354943273905,0.1458670988654781,0.1094003241491086,0.021880064829821716,1.0210696920583469,0.07293354943273905,0.4376012965964344,7.00162074554295,1.0940032414910859,1.6045380875202593,4.303079416531604,4.521880064829822
Matthias Braunöder,at AUT,MF,Como,it Serie A,22,8,3,268,3.0,0,0,0,0.1,0.1,0.0,2,0,0.0,0.0,,-0.1,87.7,0,18,2,10,4,2,4,175,88,25.0,8,0.0,0.0,0.0,0.033582089552238806,0.0,0.6716417910447761,0.0,0.0,6.716417910447761,3.3582089552238803,0.6716417910447761,2.6865671641791042,1.3432835820895521
Iker Bravo,es ESP,"FW,MF",Udinese,it Serie A,19,29,4,682,7.6,2,1,3,0.9,0.9,0.4,13,3,23.1,0.15,0.67,1.1,81.1,7,18,7,10,6,1,4,294,157,37.9,30,0.26392961876832843,0.13196480938416422,0.3958944281524927,0.1187683284457478,0.05278592375366569,1.715542521994135,0.3958944281524927,0.9237536656891495,3.2991202346041058,1.3196480938416424,0.13196480938416422,3.9589442815249267,0.5278592375366569
James Bree,eng ENG,DF,Southampton,eng Premier League,26,17,13,1075,11.9,0,1,1,0.1,0.1,0.9,4,1,25.0,0.0,0.0,-0.1,83.5,10,34,13,19,14,9,29,694,363,50.0,65,0.0,0.08372093023255814,0.08372093023255814,0.008372093023255815,0.07534883720930233,0.33488372093023255,0.08372093023255814,0.8372093023255813,3.9348837209302325,1.5906976744186048,0.7534883720930233,5.441860465116279,2.427906976744186
Tim Breithaupt,de GER,MF,Augsburg,de Bundesliga,22,2,2,120,1.3,0,1,1,0.1,0.1,0.4,1,0,0.0,0.0,,-0.1,86.6,1,10,1,1,1,2,0,75,44,100.0,9,0.0,0.75,0.75,0.07500000000000001,0.30000000000000004,0.75,0.0,0.75,8.25,0.75,1.5,6.75,0.0
Gleison Bremer,br BRA,DF,Juventus,it Serie A,27,6,6,540,6.0,0,0,0,0.1,0.1,0.0,3,0,0.0,0.0,,-0.1,92.9,0,21,2,15,7,6,16,569,352,75.0,23,0.0,0.0,0.0,0.01666666666666667,0.0,0.5,0.0,0.0,3.833333333333333,2.5,1.0,3.833333333333333,2.666666666666667
Brenner,br BRA,"MF,FW",Udinese,it Serie A,24,9,5,386,4.3,1,2,3,0.6,0.6,0.5,7,4,57.1,0.14,0.25,0.4,76.3,5,7,5,6,4,1,6,151,94,60.0,16,0.23316062176165803,0.46632124352331605,0.6994818652849741,0.13989637305699482,0.11658031088082901,1.632124352331606,0.9326424870466321,1.16580310880829,2.7979274611398965,1.3989637305699483,0.23316062176165803,3.7305699481865284,1.3989637305699483
Ben Brereton,cl CHI,FW,Southampton,eng Premier League,25,10,4,449,5.0,0,0,0,0.9,0.9,0.1,11,1,9.1,0.0,0.0,-0.9,77.1,3,9,12,3,2,0,4,206,136,25.0,16,0.0,0.0,0.0,0.18040089086859687,0.0200445434298441,2.2048997772828507,0.20044543429844097,0.6013363028953229,4.20935412026726,0.6013363028953229,0.0,3.2071269487750556,0.8017817371937639
Marco Brescianini,it ITA,MF,Atalanta,it Serie A,24,29,9,991,11.0,4,2,6,3.1,3.1,1.0,20,8,40.0,0.2,0.5,0.9,79.5,7,36,46,18,11,2,6,547,355,30.8,50,0.3632694248234107,0.18163471241170534,0.544904137235116,0.2815338042381433,0.09081735620585267,1.8163471241170537,0.7265388496468214,0.6357214934409687,7.447023208879918,1.6347124117053482,0.18163471241170534,4.540867810292633,0.544904137235116
Maximilian Breunig,de GER,"FW,MF",Heidenheim,de Bundesliga,23,13,2,350,3.9,2,0,2,3.4,2.7,0.2,10,2,20.0,0.1,0.5,-1.4,58.0,4,7,5,4,3,1,3,140,78,42.9,13,0.5142857142857142,0.0,0.5142857142857142,0.8742857142857142,0.051428571428571435,2.571428571428571,0.5142857142857142,1.0285714285714285,3.085714285714286,1.0285714285714285,0.2571428571428571,3.342857142857143,0.7714285714285715
Anthony Briançon,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Broadhead,wls WAL,"MF,FW",Ipswich Town,eng Premier League,26,18,7,702,7.8,2,0,2,1.7,1.7,0.7,13,8,61.5,0.15,0.25,0.3,78.1,7,14,20,9,4,4,5,317,174,50.0,32,0.25641025641025644,0.0,0.25641025641025644,0.21794871794871795,0.08974358974358973,1.6666666666666665,1.0256410256410258,0.8974358974358975,4.358974358974359,1.1538461538461537,0.5128205128205129,4.102564102564103,0.6410256410256411
Armando Broja,al ALB,FW,Everton,eng Premier League,22,10,4,334,3.7,0,0,0,0.1,0.1,0.2,4,0,0.0,0.0,,-0.1,72.6,4,2,12,3,1,1,4,127,64,50.0,9,0.0,0.0,0.0,0.02694610778443114,0.05389221556886228,1.0778443113772456,0.0,1.0778443113772456,3.772455089820359,0.8083832335329341,0.2694610778443114,2.4251497005988023,1.0778443113772456
David Brooks,wls WAL,"FW,MF",Bournemouth,eng Premier League,27,29,9,960,10.7,2,0,2,2.5,2.5,1.9,25,12,48.0,0.08,0.17,-0.5,75.4,20,35,35,14,6,5,9,545,342,32.4,50,0.1875,0.0,0.1875,0.234375,0.17812499999999998,2.34375,1.125,1.875,6.5625,1.3125,0.46875,4.6875,0.84375
Arvid Brorsson,se SWE,DF,Monza,it Serie A,25,6,3,362,4.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,90.7,0,9,1,4,3,2,35,303,185,100.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4861878453038675,0.9944751381215469,0.49723756906077343,3.480662983425414,8.701657458563536
Moritz Broschinski,de GER,"FW,MF",Bochum,de Bundesliga,23,33,15,1390,15.4,1,3,4,4.2,4.2,1.8,38,11,28.9,0.03,0.09,-3.2,63.4,13,20,37,19,14,1,18,552,322,26.4,64,0.06474820143884892,0.19424460431654675,0.2589928057553957,0.2719424460431655,0.11654676258992806,2.460431654676259,0.7122302158273381,0.841726618705036,3.6906474820143886,1.2302158273381294,0.06474820143884892,4.143884892086331,1.1654676258992804
Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,21,26,22,1947,21.6,3,6,9,2.2,2.2,5.1,13,5,38.5,0.23,0.6,0.8,80.7,39,63,45,71,42,15,55,1174,600,33.3,81,0.13867488443759632,0.27734976887519264,0.41602465331278893,0.1016949152542373,0.2357473035439137,0.6009244992295839,0.23112480739599384,1.802773497688752,4.992295839753467,3.2819722650231125,0.6933744221879815,3.7442218798151004,2.542372881355932
Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,25,12,3,400,4.4,2,2,4,2.3,2.3,0.6,14,6,42.9,0.14,0.33,-0.3,74.2,8,16,16,4,3,1,2,226,147,33.3,16,0.45,0.45,0.9,0.5175,0.135,3.1500000000000004,1.3499999999999999,1.8,7.2,0.9,0.225,3.6,0.45
Jacob Bruun Larsen,dk DEN,"MF,FW",Stuttgart,de Bundesliga,25,15,3,414,4.6,1,0,1,0.6,0.6,1.2,6,3,50.0,0.17,0.33,0.4,70.6,11,19,19,1,1,1,4,215,127,45.5,11,0.21739130434782608,0.0,0.21739130434782608,0.13043478260869565,0.2608695652173913,1.3043478260869565,0.6521739130434783,2.391304347826087,8.260869565217392,0.21739130434782608,0.21739130434782608,2.391304347826087,0.8695652173913043
Tajon Buchanan,ca CAN,"DF,FW",Inter,it Serie A,25,6,0,95,1.1,0,0,0,0.0,0.0,0.1,0,0,,,,0.0,83.3,1,2,6,3,0,0,3,64,42,33.3,6,0.0,0.0,0.0,0.0,0.09473684210526316,0.0,0.0,0.9473684210526315,7.578947368421052,2.8421052631578947,0.0,5.684210526315789,2.8421052631578947
Tajon Buchanan,ca CAN,MF,Villarreal,es La Liga,25,13,4,416,4.6,1,2,3,0.9,0.9,0.5,7,2,28.6,0.14,0.5,0.1,73.6,5,5,19,10,5,1,1,223,133,45.5,26,0.21634615384615385,0.4326923076923077,0.6490384615384616,0.19471153846153846,0.10817307692307693,1.5144230769230769,0.4326923076923077,1.0817307692307694,5.1923076923076925,2.1634615384615388,0.21634615384615385,5.625,0.21634615384615385
Ante Budimir,hr CRO,FW,Osasuna,es La Liga,33,38,34,2952,32.8,21,4,25,18.3,12.3,1.7,91,29,31.9,0.14,0.45,2.7,56.1,16,24,23,20,9,2,26,788,380,23.3,54,0.6402439024390244,0.12195121951219512,0.7621951219512194,0.5579268292682927,0.051829268292682924,2.774390243902439,0.8841463414634146,0.4878048780487805,1.4329268292682926,0.6097560975609756,0.06097560975609756,1.646341463414634,0.7926829268292682
Emi Buendía,ar ARG,"MF,FW",Aston Villa,eng Premier League,27,12,0,98,1.1,0,0,0,0.7,0.7,0.0,5,0,0.0,0.0,,-0.7,81.7,1,7,3,6,6,0,2,82,53,0.0,8,0.0,0.0,0.0,0.6428571428571428,0.0,4.591836734693878,0.0,0.9183673469387754,9.183673469387756,5.5102040816326525,0.0,7.346938775510203,1.8367346938775508
Emi Buendía,ar ARG,MF,Leverkusen,de Bundesliga,27,11,3,257,2.9,2,0,2,0.9,0.9,0.9,7,4,57.1,0.29,0.5,1.1,78.3,6,14,2,6,5,0,0,198,108,54.5,20,0.7003891050583657,0.0,0.7003891050583657,0.3151750972762646,0.3151750972762646,2.4513618677042803,1.4007782101167314,2.1011673151750974,5.603112840466926,2.1011673151750974,0.0,7.003891050583658,0.0
Manu Bueno,es ESP,"MF,FW",Sevilla,es La Liga,20,9,1,140,1.6,1,0,1,0.1,0.1,0.0,4,1,25.0,0.25,1.0,0.9,90.5,0,5,2,4,3,0,2,91,56,50.0,6,0.6428571428571428,0.0,0.6428571428571428,0.06428571428571428,0.0,2.571428571428571,0.6428571428571428,0.0,4.5,2.571428571428571,0.0,3.857142857142857,1.2857142857142856
Santiago Bueno,uy URU,DF,Wolves,eng Premier League,25,29,18,1687,18.7,0,0,0,0.4,0.4,0.0,6,3,50.0,0.0,0.0,-0.4,88.0,0,28,1,41,21,15,70,1025,555,0.0,43,0.0,0.0,0.0,0.02133965619442798,0.0,0.32009484291641965,0.16004742145820983,0.0,1.5471250740960285,2.187314759928868,0.8002371072910491,2.2940130409010075,3.7344398340248963
